mist_paper_id,full-text annotation,source,license,license/copyright notice,title,creators,journal,publisher
ES_10.5194_cp-11-473-2015,False,http://www.clim-past.net/11/473/2015/cp-11-473-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Early Paleogene variations in the calcite compensation depth: new constraints using old borehole sediments from across Ninetyeast Ridge, central Indian Ocean","B. S. Slotnick,V. Lauretano,J. Backman,G. R. Dickens,A. Sluijs,L. Lourens",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-63-2015,False,http://www.clim-past.net/11/63/2015/cp-11-63-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Ocean biogeochemistry in the warm climate of the late Paleocene,"M. Heinze,T. Ilyina",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-95-2015,False,http://www.clim-past.net/11/95/2015/cp-11-95-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Drilling disturbance and constraints on the onset of the Paleocene–Eocene boundary carbon isotope excursion in New Jersey,"P. N. Pearson,E. Thomas",Climate of the Past,Copernicus Publications
ES_10.5194_cp-12-439-2016,False,http://www.clim-past.net/12/439/2016/cp-12-439-2016.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Fossil plant stomata indicate decreasing atmospheric CO<sub>2</sub> prior to the Eocene&ndash;Oligocene boundary,"M. Steinthorsdottir,A. S. Porter,A. Holohan,L. Kunzmann,M. Collinson,J. C. McElwain",Climate of the Past,Copernicus Publications
ES_10.5194_cp-12-837-2016,False,http://www.clim-past.net/12/837/2016/cp-12-837-2016.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Constraints on ocean circulation at the Paleocene–Eocene Thermal  Maximum from neodymium isotopes,"A. N. Abbott,B. A. Haley,A. K. Tripati,M. Frank",Climate of the Past,Copernicus Publications
ES_10.5194_cp-12-883-2016,False,http://www.clim-past.net/12/883/2016/cp-12-883-2016.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Stable isotope and calcareous nannofossil assemblage record of the late  Paleocene and early Eocene (Cicogna section),"C. Agnini,D. J. A. Spofforth,G. R. Dickens,D. Rio,H. Pälike,J. Backman,G. Muttoni,E. Dallanave",Climate of the Past,Copernicus Publications
ES_10.5194_cp-14-1035-2018,False,https://www.clim-past.net/14/1035/2018/cp-14-1035-2018.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Dynamics of sediment flux to a bathyal continental margin section through the Paleocene–Eocene Thermal Maximum,"T. Dunkley Jones,H. R. Manners,H. R. Manners,M. Hoggett,S. Kirtland Turner,T. Westerhold,M. J. Leng,R. D. Pancost,A. Ridgwell,L. Alegret,R. Duller,S. T. Grimes",Climate of the Past,Copernicus Publications
ES_10.5194_cp-14-303-2018,False,https://www.clim-past.net/14/303/2018/cp-14-303-2018.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Synchronizing early Eocene deep-sea and continental records – cyclostratigraphic age models for the Bighorn Basin Coring Project drill cores,"T. Westerhold,U. Röhl,R. H. Wilkens,P. D. Gingerich,W. C. Clyde,S. L. Wing,G. J. Bowen,M. J. Kraus",Climate of the Past,Copernicus Publications
ES_10.5194_cp-14-39-2018,False,https://www.clim-past.net/14/39/2018/cp-14-39-2018.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Tropical Atlantic climate and ecosystem regime shifts during the Paleocene–Eocene Thermal Maximum,"J. Frieling,G.-J. Reichart,G.-J. Reichart,J. J. Middelburg,U. Röhl,T. Westerhold,S. M. Bohaty,A. Sluijs",Climate of the Past,Copernicus Publications
ES_10.5194_cp-15-1443-2019,False,https://www.clim-past.net/15/1443/2019/cp-15-1443-2019.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Past climate and continentality inferred from ice wedges at Batagay megaslump in the Northern Hemisphere's most continental region, Yana Highlands, interior Yakutia","T. Opel,T. Opel,J. B. Murton,S. Wetterich,H. Meyer,K. Ashastina,F. Günther,F. Günther,F. Günther,H. Grotheer,G. Mollenhauer,P. P. Danilov,V. Boeskorov,G. N. Savvinov,L. Schirrmeister",Climate of the Past,Copernicus Publications
ES_10.5194_cp-16-1387-2020,False,https://cp.copernicus.org/articles/16/1387/2020/cp-16-1387-2020.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Paleobotanical proxies for early Eocene climates and ecosystems in northern North America from middle to high latitudes,"C. K. West,D. R. Greenwood,T. Reichgelt,A. J. Lowe,J. M. Vachon,J. F. Basinger",Climate of the Past,Copernicus Publications
ES_10.5194_cp-16-555-2020,False,https://www.clim-past.net/16/555/2020/cp-16-555-2020.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Changes in the high-latitude Southern Hemisphere through the Eocene–Oligocene transition: a model–data comparison,"A. T. Kennedy-Asser,A. T. Kennedy-Asser,D. J. Lunt,D. J. Lunt,P. J. Valdes,P. J. Valdes,J.-B. Ladant,J. Frieling,V. Lauretano,V. Lauretano",Climate of the Past,Copernicus Publications
ES_10.5194_cp-6-265-2010,False,http://www.clim-past.net/6/265/2010/cp-6-265-2010.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Productivity feedback did not terminate the Paleocene-Eocene Thermal Maximum (PETM),"A. Torfstein,G. Winckler,A. Tripati",Climate of the Past,Copernicus Publications
ES_10.5194_cp-7-235-2011,False,http://www.clim-past.net/7/235/2011/cp-7-235-2011.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,A new mechanism for the two-step &delta;<sup>18</sup>O signal at the Eocene-Oligocene boundary,"A. S. von der Heydt,H. A. Dijkstra,M. Tigchelaar",Climate of the Past,Copernicus Publications
ES_10.5194_cp-7-47-2011,False,http://www.clim-past.net/7/47/2011/cp-7-47-2011.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Southern ocean warming, sea level and hydrological change during the Paleocene-Eocene thermal maximum","A. Sluijs,P. K. Bijl,S. Schouten,U. Röhl,G.-J. Reichart,H. Brinkhuis",Climate of the Past,Copernicus Publications
ES_10.5194_cp-7-801-2011,False,http://www.clim-past.net/7/801/2011/cp-7-801-2011.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Tropical seaways played a more important role than high latitude seaways in Cenozoic cooling,"Z. Zhang,K. H. Nisancioglu,F. Flatøy,M. Bentsen,I. Bethke,H. Wang",Climate of the Past,Copernicus Publications
ES_10.5194_cp-7-831-2011,False,http://www.clim-past.net/7/831/2011/cp-7-831-2011.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Down the Rabbit Hole: toward appropriate discussion of methane release from gas hydrate systems during the Paleocene-Eocene thermal maximum and other past hyperthermal events,G. R. Dickens,Climate of the Past,Copernicus Publications
ES_10.5194_cp-8-977-2012,False,http://www.clim-past.net/8/977/2012/cp-8-977-2012.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Productivity response of calcareous nannoplankton to Eocene Thermal Maximum 2 (ETM2),"M. Dedert,H. M. Stoll,D. Kroon,N. Shimizu,K. Kanamaru,P. Ziveri",Climate of the Past,Copernicus Publications
ES_10.5194_cp-9-173-2013,False,http://www.clim-past.net/9/173/2013/cp-9-173-2013.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Does Antarctic glaciation cool the world?,"A. Goldner,M. Huber,R. Caballero",Climate of the Past,Copernicus Publications
ES_10.5194_cp-9-525-2013,False,http://www.clim-past.net/9/525/2013/cp-9-525-2013.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Modulation of Late Cretaceous and Cenozoic climate by variable drawdown of atmospheric <i>p</i>CO<sub>2</sub> from weathering of basaltic provinces on continents drifting through the equatorial humid belt,"D. V. Kent,G. Muttoni",Climate of the Past,Copernicus Publications
ES_10.5194_esurf-6-77-2018,False,https://www.earth-surf-dynam.net/6/77/2018/esurf-6-77-2018.pdf,CC BY,http://www.earth-surface-dynamics.net/general_information/license_and_copyright.html,Numerical modelling of landscape and sediment flux response to precipitation rate change,"J. J. Armitage,A. C. Whittaker,M. Zakari,B. Campforts",Earth Surface Dynamics,Copernicus Publications
ES_10.5194_gmd-10-453-2017,False,http://www.geosci-model-dev.net/10/453/2017/gmd-10-453-2017.pdf,CC BY,http://www.geoscientific-model-development.net/about/licence_and_copyright.html,Bottom RedOx Model (BROM v.1.1): a coupled benthic–pelagic model for simulation of water and sediment biogeochemistry,"E. V. Yakushev,E. A. Protsenko,J. Bruggeman,P. Wallhead,S. V. Pakhomova,S. Kh. Yakubov,R. G. J. Bellerby,R.-M. Couture",Geoscientific Model Development,Copernicus Publications
ES_10.5194_gmd-11-2649-2018,False,https://www.geosci-model-dev.net/11/2649/2018/gmd-11-2649-2018.pdf,CC BY,http://www.geoscientific-model-development.net/about/licence_and_copyright.html,"OMEN-SED 1.0: a novel, numerically efficient organic matter sediment diagenesis module for coupling to Earth system models","D. Hülse,D. Hülse,S. Arndt,S. Arndt,S. Daines,P. Regnier,A. Ridgwell,A. Ridgwell",Geoscientific Model Development,Copernicus Publications
ES_10.5194_gmd-11-43-2018,False,https://www.geosci-model-dev.net/11/43/2018/gmd-11-43-2018.pdf,CC BY,http://www.geoscientific-model-development.net/about/licence_and_copyright.html,SILLi 1.0: a 1-D numerical tool quantifying the thermal effects of sill intrusions,"K. Iyer,K. Iyer,H. Svensen,D. W. Schmid,D. W. Schmid",Geoscientific Model Development,Copernicus Publications
ES_10.5194_gmd-12-275-2019,False,https://www.geosci-model-dev.net/12/275/2019/gmd-12-275-2019.pdf,CC BY,http://www.geoscientific-model-development.net/about/licence_and_copyright.html,Ecological ReGional Ocean Model with vertically resolved sediments (ERGOM SED 1.0): coupling benthic and pelagic biogeochemistry of the south-western Baltic Sea,"H. Radtke,M. Lipka,D. Bunke,D. Bunke,C. Morys,C. Morys,J. Woelfel,B. Cahill,B. Cahill,M. E. Böttcher,S. Forster,T. Leipe,G. Rehder,T. Neumann",Geoscientific Model Development,Copernicus Publications
ES_10.5194_gmd-12-3149-2019,False,https://www.geosci-model-dev.net/12/3149/2019/gmd-12-3149-2019.pdf,CC BY,http://www.geoscientific-model-development.net/about/licence_and_copyright.html,"The DeepMIP contribution to PMIP4: methodologies for selection, compilation and analysis of latest Paleocene and early Eocene climate proxy data, incorporating version 0.1 of the DeepMIP database","C. J. Hollis,T. Dunkley Jones,E. Anagnostou,E. Anagnostou,P. K. Bijl,M. J. Cramwinckel,Y. Cui,G. R. Dickens,K. M. Edgar,Y. Eley,D. Evans,G. L. Foster,J. Frieling,G. N. Inglis,E. M. Kennedy,R. Kozdon,V. Lauretano,C. H. Lear,K. Littler,L. Lourens,A. N. Meckler,B. D. A. Naafs,H. Pälike,R. D. Pancost,P. N. Pearson,U. Röhl,D. L. Royer,U. Salzmann,B. A. Schubert,H. Seebeck,A. Sluijs,R. P. Speijer,P. Stassen,J. Tierney,A. Tripati,B. Wade,T. Westerhold,C. Witkowski,J. C. Zachos,Y. G. Zhang,M. Huber,D. J. Lunt",Geoscientific Model Development,Copernicus Publications
ES_S0012821X12004384,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Marine and terrestrial environmental changes in NW Europe preceding carbon release at the Paleocene-Eocene transition,Elsevier Labs,OA-STM corpus,Elsevier
ES_S0012821X13002185,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Opening the gateways for diatoms primes Earth for Antarctic glaciation,Elsevier Labs,OA-STM corpus,Elsevier
ES_S0012821X13007309,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Marine 187Os/188Os isotope stratigraphy reveals the interaction of volcanism and ocean circulation during Oceanic Anoxic Event 2,Elsevier Labs,OA-STM corpus,Elsevier
ES_S0025322712001600,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,"Chemical weathering and provenance evolution of Holocene-Recent sediments from the Western Indus Shelf, Northern Arabian Sea inferred from physical and mineralogical properties",Elsevier Labs,OA-STM corpus,Elsevier
ES_S092181811300218X,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Correlating Mediterranean shallow water deposits with global Oligocene-Miocene stratigraphy and oceanic events,Elsevier Labs,OA-STM corpus,Elsevier
ES_S0921818113002245,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,An estimate of post-depositional remanent magnetization lock-in depth in organic rich varved lake sediments,Elsevier Labs,OA-STM corpus,Elsevier
ES_S0967064513002774,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Short-term metabolic and growth responses of the cold-water coral Lophelia pertusa to ocean acidification,Elsevier Labs,OA-STM corpus,Elsevier
ES_S1367912013002277,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,The Ti/Al molar ratio as a new proxy for tracing sediment transportation processes and its application in aeolian events and sea level change in East Asia,Elsevier Labs,OA-STM corpus,Elsevier
ES_S175058361300203X,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Impact of temperature on CO2 storage at the Ketzin site based on fluid flow simulations and seismic data,Elsevier Labs,OA-STM corpus,Elsevier
ES_S1750583613004192,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,The Sleipner storage site: Capillary flow modeling of a layered CO2 plume requires fractured shale barriers within the Utsira Formation,Elsevier Labs,OA-STM corpus,Elsevier
MS_0.04 degree-per-hour MEMS,False,https://doi.org/10.1038/s41378-018-0035-0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,0.04 degree-per-hour MEMS disk resonator gyroscope with high-quality factor (510 k) and long decaying time constant (74.9 s),"Qingsong Li, Dingbang Xiao, Xin Zhou, Yi Xu, Ming Zhuo, Zhanqiang Hou, Kaixuan He, Yongmeng Zhang, Xuezhong Wu",Microsystems &amp; Nanoengineering,Springer Science and Business Media LLC
MS_5 V Compatible Two-Axis PZT,False,https://doi.org/10.3390/s17030521,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,5 V Compatible Two-Axis PZT Driven MEMS Scanning Mirror with Mechanical Leverage Structure for Miniature LiDAR Application,"Liangchen Ye, Gaofei Zhang, Zheng You",Sensors,MDPI AG
MS_A Novel Metal,False,https://doi.org/10.3390/nano10030416,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A Novel Metal Nanoparticles-Graphene Nanodisks-Quantum Dots Hybrid-System-Based Spaser,"Mariam M. Tohari, Andreas Lyras, Mohamad S. AlSalhi",Nanomaterials,MDPI AG
MS_Advances in the Applications,False,https://doi.org/10.3390/cryst11010047,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Advances in the Applications of Graphene-Based Nanocomposites in Clean Energy Materials,"Yiqiu Xiang, Ling Xin, Jiwei Hu, Caifang Li, Jimei Qi, Yu Hou, Xionghui Wei",Crystals,MDPI AG
MS_An Electrochemical Performance Analysis of High,False,https://doi.org/10.20964/2017.07.10,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A Electrochemical Performance Analysis of High and Low Pt Loading in Pt/C Catalysts by Rotating Disk Electrode,Yan Rao,International Journal of Electrochemical Science,ESG
MS_Applicability of double layer capacitance measurements to monitor local temperature changes,False,https://doi.org/10.1016/j.rechem.2020.100078,CC BY 4.0,https://www.elsevier.com/tdm/userlicense/1.0/,Applicability of double layer capacitance measurements to monitor local temperature changes at polymer electrolyte membrane fuel cell cathodes,"Jarek P. Sabawa, Aliaksandr S. Bandarenka",Results in Chemistry,Elsevier BV
MS_Assembly of Pt Nanoparticles,False,https://doi.org/10.1021/acsanm.0c01945,CC BY 4.0,https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html,Assembly of Pt Nanoparticles on Graphitized Carbon Nanofibers as Hierarchically Structured Electrodes,"Nejc Hodnik, Luigi Romano, Primož Jovanovič, Francisco Ruiz-Zepeda, Marjan Bele, Filippo Fabbri, Luana Persano, Andrea Camposeo, Dario Pisignano",ACS Applied Nano Materials,American Chemical Society (ACS)
MS_Atomically thin photoanode,False,https://doi.org/10.1038/s41467-020-20341-7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Atomically thin photoanode of InSe/graphene heterostructure,"Haihong Zheng, Yizhen Lu, Kai-Hang Ye, Jinyuan Hu, Shuai Liu, Jiawei Yan, Yu Ye, Yuxi Guo, Zhan Lin, Jun Cheng, Yang Cao",Nature Communications,Springer Science and Business Media LLC
MS_Carbon Support Microstructure Impact on High Current Density,False,https://doi.org/10.1149/1945-7111/ab819c,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Carbon Support Microstructure Impact on High Current Density Transport Resistances in PEMFC Cathode,"Nagappan Ramaswamy, Wenbin Gu, Joseph M. Ziegelbauer, Swami Kumaraguru",Journal of The Electrochemical Society,The Electrochemical Society
MS_Catalytic activity of graphene-covered,False,https://doi.org/10.1038/s41467-020-20503-7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Catalytic activity of graphene-covered non-noble metals governed by proton penetration in electrochemical hydrogen evolution reaction,"Kailong Hu, Tatsuhiko Ohto, Yuki Nagata, Mitsuru Wakisaka, Yoshitaka Aoki, Jun-ichi Fujita, Yoshikazu Ito",Nature Communications,Springer Science and Business Media LLC
MS_Cation-swapped homogeneous nanoparticles in perovskite oxides for high power density,False,https://doi.org/10.1038/s41467-019-08624-0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Cation-swapped homogeneous nanoparticles in perovskite oxides for high power density,"Sangwook Joo, Ohhun Kwon, Kyeounghak Kim, Seona Kim, Hyunmin Kim, Jeeyoung Shin, Hu Young Jeong, Sivaprakash Sengodan, Jeong Woo Han, Guntae Kim",Nature Communications,Springer Science and Business Media LLC
MS_Cerium Oxide–Polysulfone Composite,False,https://doi.org/10.3390/polym12122821,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Cerium Oxide–Polysulfone Composite Separator for an Advanced Alkaline Electrolyzer,"Jung Lee, ChangSoo Lee, Jae Lee, Sang-Kyung Kim, Hyun-Seok Cho, MinJoong Kim, Won Cho, Jong Joo, Chang-Hee Kim",Polymers,MDPI AG
MS_Click Chemistry Enabling,False,https://doi.org/10.3390/polym13010142,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Click Chemistry Enabling Covalent and Non-Covalent Modifications of Graphene with (Poly)saccharides,"Hu Li, Raffaello Papadakis",Polymers,MDPI AG
MS_Common-Ion Effect Triggered,False,https://doi.org/10.34133/2020/2872141,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Common-Ion Effect Triggered Highly Sustained Seawater Electrolysis with Additional NaCl Production,"Pengsong Li, Shiyuan Wang, Imran Ahmed Samo, Xingheng Zhang, Zhaolei Wang, Cheng Wang, Yang Li, Yiyun Du, Yang Zhong, Congtian Cheng, Wenwen Xu, Xijun Liu, Yun Kuang, Zhiyi Lu, Xiaoming Sun",Research,American Association for the Advancement of Science (AAAS)
MS_Design and fabrication of an,False,https://doi.org/10.1088/2053-1591/aba8e3,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Design and fabrication of an electrothermal MEMS micro-actuator with 3D printing technology,O Ulkir,Materials Research Express,IOP Publishing
MS_Development of Porous Pt Electrocatalysts for Oxygen Reduction and Evolution Reactions,False,https://doi.org/10.3390/molecules25102398,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Development of Porous Pt Electrocatalysts for Oxygen Reduction and Evolution Reactions,"Marika Muto, Mayumi Nagayama, Kazunari Sasaki, Akari Hayashi",Molecules,MDPI AG
MS_Direct Laser Writing,False,https://doi.org/10.3390/nano10122547,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Direct Laser Writing of Transparent Polyimide Film for Supercapacitor,"Fei Huang, Guoying Feng, Jiajia Yin, Sikun Zhou, Li Shen, Shutong Wang, Yun Luo",Nanomaterials,MDPI AG
MS_Dopants fixation of Ruthenium,False,https://doi.org/10.1038/s41467-020-19212-y,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Dopants fixation of Ruthenium for boosting acidic oxygen evolution stability and activity,"Shaoyun Hao, Min Liu, Junjie Pan, Xiangnan Liu, Xiaoli Tan, Nan Xu, Yi He, Lecheng Lei, Xingwang Zhang",Nature Communications,Springer Science and Business Media LLC
MS_Dynamic Emulation of a PEM,False,https://doi.org/10.3390/en12040750,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Dynamic Emulation of a PEM Electrolyzer by Time Constant Based Exponential Model,"Damien Guilbert, Gianpaolo Vitale",Energies,MDPI AG
MS_Effect of Copper Cobalt Oxide,False,https://doi.org/10.3389/fchem.2020.600908,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Effect of Copper Cobalt Oxide Composition on Oxygen Evolution Electrocatalysts for Anion Exchange Membrane Water Electrolysis,"Chae-Yeon Kwon, Jae-Yeop Jeong, Juchan Yang, Yoo Sei Park, Jaehoon Jeong, Honghyun Park, Yangdo Kim, Sung Mook Choi",Frontiers in Chemistry,Frontiers Media SA
MS_Electrochromic solar water,False,https://doi.org/10.1016/j.nanoen.2020.105620,CC BY 4.0,https://www.elsevier.com/tdm/userlicense/1.0/,Electrochromic solar water splitting using a cathodic WO3 electrocatalyst,"İlknur Bayrak Pehlivan, Gamze Atak, Gunnar A. Niklasson, Lars Stolt, Marika Edoff, Tomas Edvinsson",Nano Energy,Elsevier BV
MS_Electrodeposition from a Graphene,False,https://doi.org/10.3390/jcs5010009,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Electrodeposition from a Graphene Bath: A Sustainable Copper Composite Alloy in a Graphene Matrix,"Hayley Richardson, Charles Bopp, Bao Ha, Reeba Thomas, Kalathur S.V. Santhanam",Journal of Composites Science,MDPI AG
MS_Electron and proton conductivity of Fe-N-C cathodes for PEM fuel cell,False,https://doi.org/10.1016/j.elecom.2020.106795,CC BY 4.0,https://www.elsevier.com/tdm/userlicense/1.0/,Electron and proton conductivity of Fe-N-C cathodes for PEM fuel cells: A model-based electrochemical impedance spectroscopy measurement,"Tatyana Reshetenko, Alexey Serov, Madeleine Odgaard, Günter Randolf, Luigi Osmieri, Andrei Kulikovsky",Electrochemistry Communications,Elsevier BV
MS_Highly efficient oxygen evolution,False,https://doi.org/10.1038/s41467-020-18686-0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Highly efficient oxygen evolution reaction via facile bubble transport realized by three-dimensionally stack-printed catalysts,"Ye Ji Kim, Ahyoun Lim, Jong Min Kim, Donghoon Lim, Keun Hwa Chae, Eugene N. Cho, Hyeuk Jin Han, Ki Ung Jeon, Moohyun Kim, Gun Ho Lee, Gyu Rac Lee, Hyun S. Ahn, Hyun S. Park, Hyoungsoo Kim, Jin Young Kim, Yeon Sik Jung",Nature Communications,Springer Science and Business Media LLC
MS_In Situ Impedance Analysis of Oxygen Exchange on Growing La0.6Sr0.4CoO3−δ Thin Films,False,https://doi.org/10.1021/acsaem.8b00586,CC BY 4.0,https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html,In Situ Impedance Analysis of Oxygen Exchange on Growing La<sub>0.6</sub>Sr<sub>0.4</sub>CoO<sub>3−δ</sub> Thin Films,"Ghislain M. Rupp, Markus Kubicek, Alexander K. Opitz, Jürgen Fleig",ACS Applied Energy Materials,American Chemical Society (ACS)
MS_Lattice Oxygen Exchange in Rutile,False,https://doi.org/10.1021/acs.jpclett.0c01258,CC BY 4.0,https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html,Lattice Oxygen Exchange in Rutile IrO<sub>2</sub> during the Oxygen Evolution Reaction,"Kevin Schweinar, Baptiste Gault, Isabelle Mouton, Olga Kasian",The Journal of Physical Chemistry Letters,American Chemical Society (ACS)
MS_MEMS Mirrors for LiDAR,False,https://doi.org/10.3390/mi11050456,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,MEMS Mirrors for LiDAR: A Review,"Dingkang Wang, Connor Watkins, Huikai Xie",Micromachines,MDPI AG
MS_MOF-Derived CuPtNC Electrocatalyst for Oxygen Reduction Reaction,False,https://doi.org/10.3390/catal10070799,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,MOF-Derived CuPt/NC Electrocatalyst for Oxygen Reduction Reaction,"Rehan Anwar, Naseem Iqbal, Saadia Hanif, Tayyaba Noor, Xuan Shi, Neelam Zaman, Daarain Haider, Syed Aun M. Rizvi, A. M. Kannan",Catalysts,MDPI AG
MS_Micro solid oxide fuel cell fabricated,False,https://doi.org/10.1038/srep22443,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Micro solid oxide fuel cell fabricated on porous stainless steel: a new strategy for enhanced thermal cycling ability,"Kun Joong Kim, Byung Hyun Park, Sun Jae Kim, Younki Lee, Hongyeul Bae, Gyeong Man Choi",Scientific Reports,Springer Science and Business Media LLC
MS_Nanostructured Carbon-Nitrogen,False,https://doi.org/10.3389/fchem.2020.00385,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Nanostructured Carbon-Nitrogen-Sulfur-Nickel Networks Derived From Polyaniline as Bifunctional Catalysts for Water Splitting,"Razik Djara, Yaovi Holade, Abdelhafid Merzouki, Marie-Agnès Lacour, Nathalie Masquelez, Valerie Flaud, Didier Cot, Bertrand Rebiere, Arie van der Lee, Julien Cambedouzou, Patrice Huguet, Sophie Tingry, David Cornu",Frontiers in Chemistry,Frontiers Media SA
MS_Opitz2018-Article-TheChemicalEvolutionOfTheLa06S,False,https://doi.org/10.1007/s11244-018-1068-1,CC BY,https://creativecommons.org/licenses/by/4.0,The Chemical Evolution of the La0.6Sr0.4CoO3−δ Surface Under SOFC Operating Conditions and Its Implications for Electrochemical Oxygen Exchange Activity,"Alexander K. Opitz, Christoph Rameshan, Markus Kubicek, Ghislain M. Rupp, Andreas Nenning, Thomas Götsch, Raoul Blume, Michael Hävecker, Axel Knop-Gericke, Günther Rupprechter, Bernhard Klötzer, Jürgen Fleig",Topics in Catalysis,Springer Science and Business Media LLC
MS_Optimization of Membrane Electrode Assembly of PEM Fuel Cell by Response Surface Method,False,https://doi.org/10.3390/molecules24173097,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Optimization of Membrane Electrode Assembly of PEM Fuel Cell by Response Surface Method,"Vuppala, Chedir, Jiang, Chen, Aziz, Sasmito",Molecules,MDPI AG
MS_Outstanding Radiation Tolerance,False,https://doi.org/10.3390/nano11010170,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Outstanding Radiation Tolerance of Supported Graphene: Towards 2D Sensors for the Space Millimeter Radioastronomy,"Alesia Paddubskaya, Konstantin Batrakov, Arkadiy Khrushchinsky, Semen Kuten, Artyom Plyushch, Andrey Stepanov, Gennady Remnev, Valery Shvetsov, Marian Baah, Yuri Svirko, Polina Kuzhir",Nanomaterials,MDPI AG
MS_Performance Assessment of an Ultra Low,False,https://doi.org/10.3390/s19183865,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Performance Assessment of an Ultra Low-Cost Inertial Measurement Unit for Ground Vehicle Navigation,"Rodrigo Gonzalez, Paolo Dabove",Sensors,MDPI AG
